2008/01/02,41.02 ,41.02 ,39.83 ,40.03 ,38970.00 ,50951.00 ,1894.00 ,394.00 ,-8824.00 ,-365.00 ,-8795.00 
2008/01/03,39.63 ,39.70 ,39.30 ,39.30 ,34838.00 ,52326.00 ,1615.00 ,-9307.00 ,-804.00 ,482.00 ,-9629.00 
2008/01/04,39.24 ,39.96 ,38.71 ,39.70 ,48400.00 ,52437.00 ,1533.00 ,-6802.00 ,-1357.00 ,711.00 ,-7448.00 
2008/01/07,37.71 ,38.38 ,36.92 ,36.92 ,103229.00 ,60706.00 ,2510.00 ,-65640.00 ,-5021.00 ,-1424.00 ,-72085.00 
2008/01/08,36.92 ,37.45 ,36.72 ,37.05 ,47333.00 ,60340.00 ,2520.00 ,-13831.00 ,77.00 ,-1248.00 ,-15002.00 
2008/01/09,36.39 ,37.71 ,36.06 ,37.71 ,45113.00 ,59167.00 ,2621.00 ,-1140.00 ,201.00 ,-694.00 ,-1633.00 
2008/01/10,37.71 ,37.98 ,36.59 ,36.85 ,61534.00 ,62652.00 ,1990.00 ,-27065.00 ,1169.00 ,764.00 ,-25133.00 
2008/01/11,37.12 ,37.12 ,36.19 ,36.39 ,72675.00 ,65646.00 ,2406.00 ,-23453.00 ,-287.00 ,699.00 ,-23041.00 
2008/01/14,37.38 ,37.58 ,36.19 ,36.32 ,78262.00 ,65852.00 ,2436.00 ,-7931.00 ,-39.00 ,655.00 ,-7315.00 
2008/01/15,36.65 ,38.31 ,36.52 ,38.04 ,98450.00 ,58460.00 ,2767.00 ,33419.00 ,-618.00 ,1364.00 ,34165.00 
2008/01/16,36.79 ,37.18 ,36.32 ,36.65 ,78668.00 ,62848.00 ,3604.00 ,-11618.00 ,-1317.00 ,719.00 ,-12216.00 
2008/01/17,36.79 ,37.32 ,36.06 ,36.19 ,51230.00 ,65307.00 ,3275.00 ,-18707.00 ,1160.00 ,1175.00 ,-16372.00 
2008/01/18,35.73 ,36.32 ,35.27 ,36.13 ,65496.00 ,67845.00 ,2493.00 ,-19082.00 ,281.00 ,-122.00 ,-18923.00 
2008/01/21,36.13 ,36.19 ,35.27 ,35.27 ,42792.00 ,72406.00 ,2773.00 ,-24168.00 ,-2712.00 ,-23.00 ,-26903.00 
2008/01/22,32.82 ,33.81 ,32.82 ,32.82 ,87258.00 ,74613.00 ,3277.00 ,-37780.00 ,-124.00 ,-40.00 ,-37944.00 
2008/01/23,33.74 ,34.01 ,33.35 ,33.74 ,78326.00 ,68751.00 ,3802.00 ,28927.00 ,-1805.00 ,-1477.00 ,25646.00 
2008/01/24,36.06 ,36.06 ,35.13 ,35.53 ,71476.00 ,63982.00 ,4100.00 ,24508.00 ,11505.00 ,110.00 ,36123.00 
2008/01/25,36.39 ,37.05 ,36.39 ,36.72 ,50414.00 ,60767.00 ,4515.00 ,10161.00 ,2771.00 ,347.00 ,13279.00 
2008/01/28,36.65 ,36.65 ,35.73 ,35.86 ,39643.00 ,60171.00 ,5041.00 ,4483.00 ,336.00 ,-716.00 ,4103.00 
2008/01/29,36.99 ,37.71 ,36.79 ,37.71 ,58212.00 ,55272.00 ,6431.00 ,38559.00 ,198.00 ,406.00 ,39163.00 
2008/01/30,38.04 ,38.57 ,37.71 ,38.24 ,110696.00 ,51529.00 ,9428.00 ,38869.00 ,1103.00 ,614.00 ,40586.00 
2008/01/31,38.04 ,39.63 ,37.91 ,39.63 ,171328.00 ,45452.00 ,16952.00 ,103404.00 ,438.00 ,401.00 ,104243.00 
2008/02/01,40.36 ,41.15 ,39.96 ,40.62 ,134709.00 ,40686.00 ,18465.00 ,90112.00 ,-120.00 ,598.00 ,90590.00 
2008/02/12,39.50 ,39.90 ,39.50 ,39.70 ,103197.00 ,39966.00 ,14496.00 ,16243.00 ,-2641.00 ,-201.00 ,13401.00 
2008/02/13,40.36 ,40.36 ,39.63 ,39.63 ,52231.00 ,39774.00 ,15020.00 ,12399.00 ,-3630.00 ,-442.00 ,8327.00 
2008/02/14,39.83 ,41.02 ,39.83 ,41.02 ,106487.00 ,38619.00 ,16405.00 ,19442.00 ,2432.00 ,-171.00 ,21703.00 
2008/02/15,40.36 ,40.82 ,40.29 ,40.69 ,30297.00 ,38484.00 ,15528.00 ,1259.00 ,1067.00 ,1122.00 ,3448.00 
2008/02/18,40.69 ,40.89 ,39.50 ,39.70 ,52090.00 ,39557.00 ,13804.00 ,-6790.00 ,-2366.00 ,-314.00 ,-9470.00 
2008/02/19,40.23 ,40.69 ,39.70 ,40.69 ,20133.00 ,38138.00 ,13961.00 ,8858.00 ,-486.00 ,-126.00 ,8246.00 
2008/02/20,40.62 ,40.62 ,39.50 ,40.43 ,41015.00 ,38580.00 ,13654.00 ,-4575.00 ,6.00 ,235.00 ,-4334.00 
2008/02/21,40.69 ,41.09 ,40.43 ,40.96 ,40472.00 ,36301.00 ,14364.00 ,23793.00 ,-823.00 ,1321.00 ,24291.00 
2008/02/22,40.29 ,40.36 ,39.76 ,40.29 ,37270.00 ,38809.00 ,11704.00 ,-15123.00 ,158.00 ,949.00 ,-14016.00 
2008/02/25,40.36 ,40.69 ,40.10 ,40.49 ,40050.00 ,38415.00 ,11018.00 ,627.00 ,776.00 ,508.00 ,1911.00 
2008/02/26,40.89 ,41.35 ,40.69 ,41.29 ,69612.00 ,36645.00 ,11485.00 ,30493.00 ,358.00 ,-1251.00 ,29600.00 
2008/02/27,41.55 ,42.08 ,41.48 ,42.08 ,93695.00 ,34178.00 ,12635.00 ,38992.00 ,896.00 ,-637.00 ,39251.00 
2008/02/29,41.42 ,42.01 ,40.76 ,40.76 ,63516.00 ,34726.00 ,10930.00 ,1270.00 ,-1555.00 ,-871.00 ,-1156.00 
2008/03/03,39.76 ,40.16 ,39.70 ,40.16 ,47078.00 ,35736.00 ,9626.00 ,-11642.00 ,466.00 ,731.00 ,-10445.00 
2008/03/04,39.76 ,41.68 ,39.76 ,41.62 ,75215.00 ,33746.00 ,10606.00 ,19324.00 ,-27.00 ,-954.00 ,18343.00 
2008/03/05,42.01 ,42.01 ,41.35 ,41.88 ,70208.00 ,31378.00 ,11776.00 ,32382.00 ,1596.00 ,-339.00 ,33639.00 
2008/03/06,42.01 ,42.94 ,42.01 ,42.94 ,64665.00 ,29210.00 ,11705.00 ,45776.00 ,1477.00 ,489.00 ,47742.00 
2008/03/07,42.08 ,42.68 ,41.88 ,42.34 ,53049.00 ,29233.00 ,10967.00 ,5365.00 ,207.00 ,1513.00 ,7085.00 
2008/03/10,41.62 ,41.62 ,40.36 ,40.49 ,59861.00 ,32918.00 ,8243.00 ,-33684.00 ,234.00 ,203.00 ,-33247.00 
2008/03/11,40.10 ,41.29 ,40.10 ,41.29 ,43343.00 ,32198.00 ,8358.00 ,-385.00 ,415.00 ,327.00 ,357.00 
2008/03/12,42.34 ,42.48 ,41.75 ,42.21 ,46949.00 ,29513.00 ,9203.00 ,30257.00 ,748.00 ,715.00 ,31721.00 
2008/03/13,41.48 ,42.01 ,40.69 ,41.02 ,42306.00 ,30720.00 ,8522.00 ,-10774.00 ,90.00 ,690.00 ,-9994.00 
2008/03/14,41.35 ,41.42 ,40.10 ,40.43 ,45819.00 ,31991.00 ,7889.00 ,-16389.00 ,506.00 ,158.00 ,-15725.00 
2008/03/17,39.70 ,39.90 ,39.37 ,39.63 ,90229.00 ,34500.00 ,6623.00 ,-13175.00 ,114.00 ,2795.00 ,-10266.00 
2008/03/18,39.63 ,40.10 ,39.37 ,39.63 ,47526.00 ,35004.00 ,6110.00 ,-8302.00 ,396.00 ,1906.00 ,-6000.00 
2008/03/19,40.69 ,41.09 ,40.23 ,41.09 ,43275.00 ,32791.00 ,6710.00 ,11351.00 ,558.00 ,500.00 ,12409.00 
2008/03/20,40.82 ,41.62 ,40.36 ,41.42 ,54424.00 ,31537.00 ,6451.00 ,1951.00 ,493.00 ,4403.00 ,6847.00 
2008/03/21,42.08 ,42.94 ,42.08 ,42.87 ,102433.00 ,28529.00 ,7631.00 ,76737.00 ,262.00 ,939.00 ,77938.00 
2008/03/24,45.85 ,45.85 ,44.53 ,44.59 ,130571.00 ,24825.00 ,8607.00 ,95667.00 ,714.00 ,1429.00 ,97810.00 
2008/03/25,44.59 ,44.59 ,43.93 ,44.46 ,88061.00 ,24849.00 ,8113.00 ,33027.00 ,521.00 ,226.00 ,33774.00 
2008/03/26,43.54 ,44.33 ,43.34 ,44.33 ,54420.00 ,25278.00 ,7606.00 ,2201.00 ,573.00 ,534.00 ,3308.00 
2008/03/27,43.01 ,43.07 ,42.08 ,42.21 ,54821.00 ,28622.00 ,5417.00 ,-23640.00 ,-546.00 ,753.00 ,-23433.00 
2008/03/28,41.15 ,41.88 ,41.02 ,41.22 ,109945.00 ,35095.00 ,3849.00 ,-49412.00 ,1003.00 ,4545.00 ,-43864.00 
2008/03/31,40.82 ,41.75 ,40.43 ,41.75 ,74468.00 ,35977.00 ,3419.00 ,-18776.00 ,-11.00 ,514.00 ,-18273.00 
2008/04/01,41.35 ,42.01 ,40.89 ,40.89 ,49055.00 ,34128.00 ,2888.00 ,-2863.00 ,1980.00 ,-1253.00 ,-2136.00 
2008/04/02,42.01 ,43.01 ,41.75 ,42.34 ,63875.00 ,28853.00 ,2967.00 ,29413.00 ,235.00 ,1726.00 ,31374.00 
2008/04/03,42.34 ,42.94 ,42.28 ,42.61 ,28587.00 ,27705.00 ,2186.00 ,7802.00 ,677.00 ,62.00 ,8541.00 
2008/04/07,42.54 ,43.07 ,42.48 ,43.01 ,45908.00 ,27125.00 ,15.00 ,9580.00 ,-511.00 ,862.00 ,9931.00 
2008/04/08,42.74 ,43.01 ,42.08 ,42.61 ,42269.00 ,26736.00 ,0.00 ,-3210.00 ,3515.00 ,-1834.00 ,-1529.00 
2008/04/09,41.68 ,42.68 ,41.55 ,41.75 ,42859.00 ,26559.00 ,0.00 ,-14053.00 ,-278.00 ,-882.00 ,-15213.00 
2008/04/10,41.82 ,43.20 ,41.75 ,42.68 ,47626.00 ,25393.00 ,0.00 ,17953.00 ,840.00 ,-1484.00 ,17309.00 
2008/04/11,42.54 ,42.74 ,42.01 ,42.41 ,37041.00 ,26639.00 ,583.00 ,-5757.00 ,363.00 ,-2360.00 ,-7754.00 
2008/04/14,41.88 ,42.08 ,41.68 ,41.68 ,36204.00 ,28829.00 ,718.00 ,-16478.00 ,-567.00 ,-108.00 ,-17154.00 
2008/04/15,41.68 ,42.21 ,41.55 ,41.68 ,38174.00 ,30640.00 ,655.00 ,-12673.00 ,-388.00 ,356.00 ,-12705.00 
2008/04/16,42.34 ,43.14 ,42.15 ,43.14 ,46623.00 ,27591.00 ,1601.00 ,30844.00 ,249.00 ,961.00 ,32054.00 
2008/04/17,44.40 ,44.66 ,44.07 ,44.40 ,101937.00 ,22960.00 ,2867.00 ,68888.00 ,1482.00 ,-922.00 ,69448.00 
2008/04/18,44.20 ,44.20 ,43.67 ,44.20 ,33794.00 ,22888.00 ,2676.00 ,9069.00 ,497.00 ,672.00 ,10238.00 
2008/04/21,44.20 ,44.66 ,44.20 ,44.59 ,39126.00 ,21801.00 ,3346.00 ,28105.00 ,802.00 ,329.00 ,29236.00 
2008/04/22,44.53 ,44.53 ,44.07 ,44.53 ,38313.00 ,21775.00 ,3575.00 ,14280.00 ,-388.00 ,-577.00 ,13315.00 
2008/04/23,43.67 ,43.67 ,42.74 ,42.74 ,71084.00 ,26706.00 ,2156.00 ,-32061.00 ,-341.00 ,939.00 ,-31463.00 
2008/04/24,42.61 ,42.68 ,42.01 ,42.28 ,63781.00 ,31839.00 ,1813.00 ,-33482.00 ,-2858.00 ,804.00 ,-35536.00 
2008/04/25,42.34 ,42.94 ,42.34 ,42.81 ,47933.00 ,30842.00 ,2160.00 ,7852.00 ,-792.00 ,-1447.00 ,5613.00 
2008/04/28,42.34 ,44.00 ,42.01 ,44.00 ,75601.00 ,26440.00 ,3023.00 ,16649.00 ,174.00 ,12.00 ,16835.00 
2008/04/29,44.00 ,44.33 ,42.81 ,42.81 ,54316.00 ,25218.00 ,3392.00 ,-5416.00 ,32.00 ,133.00 ,-5251.00 
2008/04/30,43.14 ,44.46 ,43.14 ,44.13 ,78539.00 ,22873.00 ,4786.00 ,23901.00 ,675.00 ,369.00 ,24945.00 
2008/05/02,44.99 ,45.12 ,44.73 ,44.99 ,91955.00 ,20744.00 ,5724.00 ,60984.00 ,2337.00 ,832.00 ,64153.00 
2008/05/05,44.99 ,45.06 ,43.87 ,44.46 ,44634.00 ,20768.00 ,5189.00 ,1131.00 ,4215.00 ,556.00 ,5902.00 
2008/05/06,44.59 ,44.99 ,44.20 ,44.99 ,33326.00 ,20093.00 ,5908.00 ,24395.00 ,102.00 ,877.00 ,25374.00 
2008/05/07,45.45 ,45.65 ,45.06 ,45.12 ,55060.00 ,19281.00 ,6120.00 ,35272.00 ,3802.00 ,191.00 ,39265.00 
2008/05/08,44.99 ,44.99 ,43.67 ,44.66 ,47242.00 ,20401.00 ,4909.00 ,-7629.00 ,1340.00 ,-533.00 ,-6822.00 
2008/05/09,44.66 ,44.79 ,43.73 ,43.87 ,43011.00 ,20651.00 ,4730.00 ,583.00 ,976.00 ,-471.00 ,1088.00 
2008/05/12,44.20 ,44.86 ,43.73 ,44.73 ,36493.00 ,20111.00 ,5091.00 ,5899.00 ,145.00 ,2705.00 ,8749.00 
2008/05/13,45.19 ,45.59 ,44.73 ,45.59 ,64228.00 ,19097.00 ,4999.00 ,44879.00 ,773.00 ,70.00 ,45722.00 
2008/05/14,45.65 ,45.79 ,45.06 ,45.39 ,66677.00 ,19183.00 ,5311.00 ,40368.00 ,2232.00 ,491.00 ,43091.00 
2008/05/15,45.52 ,45.59 ,44.93 ,45.39 ,83929.00 ,21542.00 ,5111.00 ,15753.00 ,1253.00 ,1914.00 ,18920.00 
2008/05/16,45.39 ,45.85 ,45.39 ,45.79 ,96717.00 ,21378.00 ,5395.00 ,37846.00 ,-1110.00 ,301.00 ,37037.00 
2008/05/19,45.79 ,46.18 ,45.79 ,45.92 ,81981.00 ,21153.00 ,6365.00 ,29157.00 ,2508.00 ,-324.00 ,31341.00 
2008/05/20,45.79 ,45.98 ,44.59 ,45.12 ,76013.00 ,22100.00 ,5433.00 ,-3075.00 ,569.00 ,-936.00 ,-3442.00 
2008/05/21,44.86 ,44.93 ,44.33 ,44.53 ,42667.00 ,23006.00 ,4378.00 ,-4128.00 ,-1263.00 ,-402.00 ,-5793.00 
2008/05/22,43.80 ,44.26 ,43.60 ,44.26 ,44427.00 ,24863.00 ,3118.00 ,-17246.00 ,1087.00 ,-336.00 ,-16495.00 
2008/05/23,43.67 ,44.07 ,43.34 ,43.34 ,60286.00 ,25758.00 ,2949.00 ,-9288.00 ,731.00 ,-18.00 ,-8575.00 
2008/05/26,42.87 ,43.54 ,42.68 ,43.34 ,48696.00 ,26837.00 ,3051.00 ,-3783.00 ,-372.00 ,1050.00 ,-3105.00 
2008/05/27,44.00 ,44.00 ,43.14 ,43.54 ,32659.00 ,28681.00 ,3413.00 ,942.00 ,3658.00 ,1144.00 ,5744.00 
2008/05/28,44.20 ,44.66 ,44.07 ,44.33 ,113604.00 ,25490.00 ,4570.00 ,61456.00 ,1792.00 ,-1472.00 ,61776.00 
2008/05/29,44.99 ,45.06 ,44.40 ,44.40 ,102478.00 ,22950.00 ,5294.00 ,70053.00 ,5663.00 ,-177.00 ,75539.00 
2008/05/30,44.93 ,44.99 ,43.40 ,43.40 ,180096.00 ,23501.00 ,4573.00 ,46592.00 ,4208.00 ,150.00 ,50950.00 
2008/06/02,44.00 ,44.73 ,43.87 ,44.73 ,52392.00 ,22815.00 ,5206.00 ,29740.00 ,4389.00 ,340.00 ,34470.00 
2008/06/03,44.59 ,44.73 ,43.73 ,43.73 ,61836.00 ,22703.00 ,4658.00 ,2718.00 ,5864.00 ,-272.00 ,8310.00 
2008/06/04,43.80 ,44.53 ,43.80 ,44.40 ,34519.00 ,22528.00 ,4725.00 ,-107.00 ,2997.00 ,611.00 ,3501.00 
2008/06/05,44.59 ,44.86 ,44.00 ,44.86 ,80969.00 ,22960.00 ,4786.00 ,-1080.00 ,1704.00 ,2292.00 ,2916.00 
2008/06/06,45.45 ,45.59 ,45.26 ,45.26 ,88945.00 ,20404.00 ,5437.00 ,25291.00 ,2316.00 ,-1352.00 ,26255.00 
2008/06/09,44.33 ,44.33 ,43.07 ,43.20 ,106078.00 ,27100.00 ,2967.00 ,-59680.00 ,535.00 ,655.00 ,-58490.00 
2008/06/10,43.01 ,43.14 ,42.28 ,42.28 ,89621.00 ,32003.00 ,2627.00 ,-56715.00 ,416.00 ,-278.00 ,-56577.00 
2008/06/11,42.68 ,43.60 ,42.48 ,43.60 ,46577.00 ,30251.00 ,2984.00 ,4640.00 ,3499.00 ,-236.00 ,7903.00 
2008/06/12,42.68 ,43.27 ,42.34 ,42.87 ,74063.00 ,31377.00 ,2978.00 ,-20337.00 ,945.00 ,233.00 ,-19159.00 
2008/06/13,43.14 ,43.27 ,42.87 ,42.87 ,51762.00 ,30824.00 ,3377.00 ,3428.00 ,1644.00 ,327.00 ,5399.00 
2008/06/16,43.54 ,43.67 ,43.20 ,43.60 ,36891.00 ,29257.00 ,3454.00 ,7195.00 ,1185.00 ,582.00 ,8962.00 
2008/06/17,43.01 ,43.27 ,42.87 ,43.14 ,65787.00 ,30063.00 ,3154.00 ,-1675.00 ,2905.00 ,977.00 ,2207.00 
2008/06/18,42.94 ,43.60 ,42.74 ,43.34 ,34616.00 ,29229.00 ,2996.00 ,-3384.00 ,2202.00 ,928.00 ,-254.00 
2008/06/19,42.54 ,43.01 ,42.01 ,42.54 ,65982.00 ,30510.00 ,2423.00 ,-32615.00 ,-8.00 ,1250.00 ,-31373.00 
2008/06/20,42.68 ,42.94 ,41.82 ,42.15 ,67414.00 ,29814.00 ,2517.00 ,-20932.00 ,-1961.00 ,68.00 ,-22825.00 
2008/06/23,41.82 ,42.74 ,41.42 ,42.41 ,49181.00 ,28909.00 ,2658.00 ,-17666.00 ,921.00 ,479.00 ,-16266.00 
2008/06/24,43.01 ,43.07 ,42.48 ,42.48 ,60996.00 ,28176.00 ,3352.00 ,-3355.00 ,1453.00 ,315.00 ,-1587.00 
2008/06/25,42.68 ,44.00 ,42.54 ,43.80 ,92105.00 ,25376.00 ,3761.00 ,14398.00 ,4368.00 ,2821.00 ,21587.00 
2008/06/26,44.13 ,44.13 ,42.74 ,43.01 ,55036.00 ,26575.00 ,2954.00 ,-6438.00 ,2425.00 ,759.00 ,-3254.00 
2008/06/27,41.75 ,43.01 ,41.48 ,42.34 ,175633.00 ,27820.00 ,2982.00 ,-100383.00 ,4467.00 ,-175.00 ,-96091.00 
2008/06/30,42.28 ,43.07 ,42.01 ,43.01 ,88145.00 ,27080.00 ,3609.00 ,-33725.00 ,1253.00 ,1757.00 ,-30715.00 
2008/07/01,42.34 ,43.07 ,42.34 ,42.48 ,31903.00 ,27698.00 ,3137.00 ,1282.00 ,756.00 ,1054.00 ,3092.00 
2008/07/02,42.34 ,42.48 ,40.89 ,40.89 ,79943.00 ,32639.00 ,2452.00 ,-40907.00 ,469.00 ,3440.00 ,-36998.00 
2008/07/03,39.37 ,39.96 ,38.04 ,38.90 ,116787.00 ,35101.00 ,1790.00 ,-40828.00 ,-2174.00 ,24.00 ,-42978.00 
2008/07/04,39.24 ,39.63 ,38.64 ,39.04 ,56047.00 ,35316.00 ,1747.00 ,-19539.00 ,1790.00 ,869.00 ,-16880.00 
2008/07/07,39.50 ,40.03 ,38.90 ,39.76 ,40723.00 ,33795.00 ,978.00 ,-59.00 ,-178.00 ,-625.00 ,-862.00 
2008/07/08,39.63 ,39.63 ,38.57 ,38.97 ,70739.00 ,34862.00 ,894.00 ,-26904.00 ,705.00 ,1358.00 ,-24841.00 
2008/07/09,39.37 ,40.16 ,39.10 ,39.37 ,55499.00 ,32903.00 ,551.00 ,4826.00 ,767.00 ,2401.00 ,7994.00 
2008/07/10,38.97 ,39.90 ,38.84 ,39.37 ,43346.00 ,31986.00 ,4.00 ,-1292.00 ,300.00 ,1348.00 ,356.00 
2008/07/11,40.03 ,41.68 ,39.57 ,41.29 ,62911.00 ,29177.00 ,0.00 ,15701.00 ,411.00 ,718.00 ,16830.00 
2008/07/14,40.43 ,40.96 ,39.76 ,40.10 ,40632.00 ,27855.00 ,0.00 ,-6219.00 ,922.00 ,748.00 ,-4549.00 
2008/07/15,39.24 ,39.37 ,38.11 ,38.11 ,63640.00 ,25630.00 ,0.00 ,-11716.00 ,-4276.00 ,701.00 ,-15291.00 
2008/07/16,38.81 ,38.81 ,37.81 ,38.24 ,86595.00 ,27780.00 ,1246.00 ,-22144.00 ,4595.00 ,-550.00 ,-18099.00 
2008/07/17,39.73 ,40.87 ,39.73 ,40.87 ,68546.00 ,26680.00 ,2806.00 ,12544.00 ,3989.00 ,-327.00 ,16206.00 
2008/07/18,41.93 ,42.22 ,40.51 ,41.22 ,68762.00 ,26987.00 ,4125.00 ,5439.00 ,644.00 ,118.00 ,6201.00 
2008/07/21,42.22 ,42.93 ,42.22 ,42.50 ,55506.00 ,25569.00 ,4246.00 ,8681.00 ,925.00 ,1510.00 ,11116.00 
2008/07/22,42.15 ,42.15 ,40.65 ,41.15 ,65094.00 ,28992.00 ,3018.00 ,-24172.00 ,-1755.00 ,1477.00 ,-24450.00 
2008/07/23,41.58 ,41.58 ,40.58 ,40.94 ,74949.00 ,31624.00 ,3437.00 ,-12697.00 ,-6024.00 ,3361.00 ,-15360.00 
2008/07/24,41.37 ,41.86 ,41.29 ,41.86 ,40280.00 ,30579.00 ,3860.00 ,8639.00 ,-978.00 ,921.00 ,8582.00 
2008/07/25,41.37 ,41.37 ,40.65 ,41.08 ,35148.00 ,31343.00 ,3727.00 ,4572.00 ,-5767.00 ,971.00 ,-224.00 
2008/07/29,39.80 ,39.80 ,38.59 ,39.09 ,73723.00 ,35394.00 ,2875.00 ,-36626.00 ,-364.00 ,2030.00 ,-34960.00 
2008/07/30,40.37 ,40.51 ,39.80 ,40.51 ,51289.00 ,31672.00 ,3712.00 ,15830.00 ,-2680.00 ,539.00 ,13689.00 
2008/07/31,40.51 ,40.58 ,39.59 ,39.94 ,50775.00 ,32835.00 ,4065.00 ,-6911.00 ,3799.00 ,1947.00 ,-1165.00 
2008/08/01,39.09 ,40.23 ,39.09 ,39.80 ,37132.00 ,32738.00 ,4354.00 ,318.00 ,1032.00 ,825.00 ,2175.00 
2008/08/04,39.52 ,39.80 ,39.16 ,39.59 ,23272.00 ,33744.00 ,3569.00 ,-6006.00 ,370.00 ,1975.00 ,-3661.00 
2008/08/05,39.94 ,39.94 ,39.09 ,39.38 ,60099.00 ,34794.00 ,3580.00 ,-8816.00 ,3228.00 ,2041.00 ,-3547.00 
2008/08/06,40.80 ,41.93 ,40.65 ,41.79 ,82098.00 ,29084.00 ,4974.00 ,35179.00 ,2062.00 ,1923.00 ,39164.00 
2008/08/07,42.01 ,42.50 ,41.65 ,42.29 ,46110.00 ,27906.00 ,5625.00 ,17662.00 ,1555.00 ,53.00 ,19270.00 
2008/08/08,42.29 ,43.07 ,42.29 ,43.00 ,78694.00 ,24560.00 ,6494.00 ,30934.00 ,1006.00 ,1884.00 ,33824.00 
2008/08/11,43.71 ,43.92 ,43.00 ,43.07 ,48792.00 ,24929.00 ,6950.00 ,8119.00 ,505.00 ,-566.00 ,8058.00 
2008/08/12,43.50 ,43.85 ,43.28 ,43.50 ,63077.00 ,24857.00 ,7005.00 ,22264.00 ,464.00 ,-1408.00 ,21320.00 
2008/08/13,43.92 ,44.21 ,43.43 ,43.50 ,56037.00 ,27324.00 ,6650.00 ,1304.00 ,1127.00 ,-250.00 ,2182.00 
2008/08/14,43.36 ,43.43 ,42.64 ,43.00 ,423945.00 ,26317.00 ,6149.00 ,-129233.00 ,-818.00 ,-658.00 ,-130709.00 
2008/08/15,43.28 ,43.64 ,42.64 ,43.07 ,50429.00 ,26185.00 ,6097.00 ,-8727.00 ,340.00 ,58.00 ,-8328.00 
2008/08/18,43.21 ,43.43 ,42.64 ,42.72 ,50720.00 ,26520.00 ,6396.00 ,-13876.00 ,178.00 ,-105.00 ,-13803.00 
2008/08/19,42.08 ,42.93 ,41.86 ,42.64 ,50724.00 ,26833.00 ,6410.00 ,-11377.00 ,-1373.00 ,-62.00 ,-12812.00 
2008/08/20,42.08 ,43.14 ,42.08 ,42.64 ,39486.00 ,26812.00 ,6267.00 ,-6387.00 ,80.00 ,724.00 ,-5583.00 
2008/08/21,42.15 ,42.36 ,42.01 ,42.22 ,46397.00 ,27182.00 ,5873.00 ,-19351.00 ,101.00 ,-950.00 ,-20199.00 
2008/08/22,42.57 ,42.93 ,42.22 ,42.79 ,52249.00 ,26224.00 ,5986.00 ,-6396.00 ,1765.00 ,-980.00 ,-5611.00 
2008/08/25,42.64 ,43.36 ,42.22 ,43.00 ,52467.00 ,23420.00 ,7033.00 ,-7480.00 ,-65.00 ,-426.00 ,-7971.00 
2008/08/26,42.64 ,42.79 ,42.22 ,42.64 ,53304.00 ,24018.00 ,6279.00 ,-20014.00 ,-660.00 ,-479.00 ,-21153.00 
2008/08/27,42.57 ,43.43 ,42.29 ,42.93 ,65758.00 ,24000.00 ,6066.00 ,-17938.00 ,-1312.00 ,-209.00 ,-19459.00 
2008/08/28,42.57 ,43.00 ,42.43 ,42.72 ,80166.00 ,24070.00 ,6323.00 ,-27784.00 ,958.00 ,231.00 ,-26595.00 
2008/08/29,42.57 ,42.64 ,41.86 ,41.86 ,78359.00 ,25892.00 ,5920.00 ,-36533.00 ,-1137.00 ,1561.00 ,-36109.00 
2008/09/01,40.94 ,40.94 ,39.80 ,40.23 ,118979.00 ,27876.00 ,5218.00 ,-74073.00 ,-2206.00 ,327.00 ,-75952.00 
2008/09/02,39.80 ,39.80 ,38.45 ,38.59 ,116605.00 ,33154.00 ,4313.00 ,-63793.00 ,-13.00 ,849.00 ,-62957.00 
2008/09/03,38.74 ,39.45 ,38.52 ,39.09 ,79092.00 ,34013.00 ,3545.00 ,-12055.00 ,1058.00 ,2125.00 ,-8872.00 
2008/09/04,37.81 ,38.88 ,37.67 ,37.95 ,71986.00 ,36247.00 ,2801.00 ,-18359.00 ,1501.00 ,-577.00 ,-17434.00 
2008/09/05,37.10 ,38.03 ,36.82 ,37.67 ,81848.00 ,37442.00 ,2463.00 ,-26952.00 ,2434.00 ,828.00 ,-23690.00 
2008/09/08,39.45 ,40.30 ,39.38 ,40.30 ,64455.00 ,33965.00 ,2723.00 ,21964.00 ,-110.00 ,222.00 ,22076.00 
2008/09/09,39.09 ,39.59 ,38.52 ,38.59 ,50434.00 ,36295.00 ,2604.00 ,-17499.00 ,374.00 ,2298.00 ,-14828.00 
2008/09/10,38.10 ,38.74 ,37.81 ,38.17 ,65933.00 ,38976.00 ,2570.00 ,-20617.00 ,-733.00 ,1405.00 ,-19945.00 
2008/09/11,38.10 ,38.10 ,36.75 ,37.17 ,72552.00 ,40562.00 ,3289.00 ,-20738.00 ,-751.00 ,1229.00 ,-20260.00 
2008/09/12,37.53 ,37.74 ,37.03 ,37.46 ,37081.00 ,40433.00 ,2679.00 ,-6526.00 ,24.00 ,1488.00 ,-5013.00 
2008/09/15,37.53 ,37.74 ,36.25 ,36.75 ,41170.00 ,41659.00 ,3243.00 ,-7009.00 ,210.00 ,358.00 ,-6441.00 
2008/09/16,36.03 ,37.17 ,36.03 ,36.25 ,60627.00 ,42372.00 ,4971.00 ,16849.00 ,1685.00 ,1291.00 ,19825.00 
2008/09/17,38.38 ,38.74 ,37.53 ,37.60 ,108360.00 ,38726.00 ,6012.00 ,20729.00 ,1995.00 ,736.00 ,23460.00 
